original_text,decoded_text
에이치엘,에이
:,:
제품은,제은
판토텐산,토
·,·
1일,1일
영양,
체질의,의
809371,809371
이상사례,이상사
침전이,전이
보낼,보
단백질,단
급속,
0g,0g
"달걀,",","
:,:
1회,1
고시,고시
간,
부원료,부원
제품은,제은
또는,는
락토바실루스,토스
65㎍(1일섭취량당),65μg(1일)
및,
Traceability,Traceability
1일,1일
정상적인,정상적인
제품은,제은
있습니다.,있니다.
:,:
하시기,하시기
차단하기,차단하기
신고는,신고는
"10kcal,","10kcal,"
수,수
41%,41%
교환처],교]
유지],유지]
L-Leucylglycine,L-Leucylglycine
성분을,성을
섭취량,
CHEILJEDANG,CHEILJEDANG
체내,내
영양·기능,·기
80캡슐),80)
불량식품신고는,식신고는
:,:
(,(
"포함),","),"
"피부탄력,","부,"
조개류(,개(
"카라기난,","라기,"
지방,지방
반응이,이
[셀렌],[]
건강기능식품,기식
0.8mg,0.8mg
※,
필요한,요한
"쇠고기,","고기,"
가진,가진
보호하는데,보하는
주의사항,주의사
※,
유통기한이,유기한이
비율임,비
보호하는데,보하는
잣을,을
DHA,DHA
[섭취,[
0g,0g
매,
V:nergy,V:nergy
유지에,유지에
이,이
[비타민D],[비민D]
건강,
61,61
기능유지에,기유지에
HACCP,HACCP
를,를
˙,̇
하루,하
【보관방법】,보방
드시기,드시기
필요,요
옥천군,천
및,
제품은,제은
6mg,6mg
질병의,의
:,:
지,지
배변활동,동
맛있고,있고
체질인,인
1414호,1414
기능식품,기식
"복숭아,","아,"
2023.06.20,2023.06.20
같은,은
세포를,를
있습니다.,있니다.
인해,인해
1일,1일
있으므로,있으로
섭취,
:,:
/,/
해결기준에,해기에
및,
및,
함량,
오손된,오
비율,비
비타민B6,비민B6
제품은,제은
809226,809226
"지분유,","지유,"
제조,제
다습한,다한
"오렌지추출물,","오지,"
바랍니다.,니다.
신지동고,신지동고
"호두,",","
[보관상,[보상
8,8
주십시오.,주시오.
:,:
·,·
·,·
없으니,으니
본,
또는,는
함량,
어린이가,어이가
상피세포의,상의
8.5mg(100%),8.5mg(100%)
질,
:,:
"우유,","우유,"
"1회,","1,"
손에,에
있습니다.,있니다.
"대두레시틴,","대시,"
0g,0g
나타날,나
종이,이
도움을,도을
및,
%,%
"게,","게,"
"지아잔틴추출물,","지아,"
"필요,","요,"
"고등어,","고어,"
시,시
"치자청색소,","자소,"
수,수
(읽는법,(는
25㎍,25μg
제조번호,제
상담.,상.
콜라겐,라
및,
드립니다.,드니다.
줄,
215kcal),215kcal)
추출한,한
및,
"밀,",","
등),)
※,
주의,주의
서늘한,서한
아닙니다.,아니다.
제조원,제원
섭취,
"미국,","미국,"
"자일리톨,","자일리,"
및,
1일,1일
주의사항,주의사
1일,1일
교환,교
"B6,","B6,"
0%,0%
유산균혼합분말,유
신고는,신고는
정당한,정한
스타터,스
경남제약,경남제
있습니다.,있니다.
전립,전
및,
[비타민D],[비민D]
"우유,","우유,"
젤라틴,라
후,
이상,이상
대한,대한
세포분열,
성분에,성에
줌,
법원로,원로
/,/
영양,
풀무원건강생활(주),원생(주)
※,
원료나,원나
예방,방
예방,방
:,:
복숭아,아
2포,2
"복,",","
【원료명,원
베타카로틴,로
1일,1일
중단하십시오.,중단하시오.
고려한,고한
및,
치료를,를
보관,보
"게,","게,"
"고등어,","고어,"
·,·
주,주
건강,
교환,교
발생할,생할
함유,유
및,
"%),","%),"
비오틴혼,비오
시,시
경우,경우
있는,있는
"18kcal,","18kcal,"
빌베,
위한,위한
신고는,신고는
으로,으로
눈,
/,/
개봉,개
섭취방법,방
본,
영양성분기준치에,성기에
확,
1544-6335,1544-6335
건강,
"호두,",","
에너지,에지
포함)를,)를
바코드번호,드
·,·
손에,에
저분자,저자
STOP,STOP
"분말결정포도당,","정도,"
·,·
않도록,도
치아,아
포장재에,장재에
※,
50,50
분량,
나트륨,나트
서늘한,서한
%,%
함량,
X,X
제품명,제
코스맥스바이오,스스이오
1일,1일
내포장재질,내장재
·,·
구입처,구
FromBlo,FromBlo
닿지,지
있,있
이천시,이천시
교환,교
소에,소에
:,:
일일섭취량,일일
판매원,원
줄,
눈,
세,
바랍니다.,니다.
사광선을,사선을
있습니다.,있니다.
900정,900정
2022.11.03,2022.11.03
따라,라
필요,요
1정을,1정을
·,·
줄,
"푸마르산제일철,","마제일,"
900mg,900mg
줄,
"맑고기,","고기,"
탄수화물,수화
·,·
1g,1g
손에,에
꽃추출물(,(
·,·
직접,
간혹,
곳이나,이나
다습한,다한
"dl-α-토코페롤),","dl-α-토),"
있는,있는
[원료명],[원]
바이오,이오
"히알루론산),","),"
중인,중인
"용기(PET),","기(PET),"
예방,방
뼈의,의
제조하고,제하고
시,시
1,1
다치지,다지
"(유당,","(유,"
섭취하십시오.,하시오.
까지,지
1,1
"D-소비톨액,","D-소비,"
0%,0%
550mg,550mg
유통전문판매업소,유전문업소
"PVDC,","PVDC,"
Vitaminbank,Vitaminbank
※,
공정거래위원회,공정위원
나타나는,나나는
"필요,","요,"
위원회,위원
를,를
갈락토,토
않은,은
X,X
구성,구성
마십시오.,마시오.
:,:
2%,2%
:,:
종이,이
공정거래위원회,공정위원
[섭취,[
전문판매원],전문원]
미니캡슐,미니
1일,1일
섭취하십시오.,하시오.
"시클로덱스트린,","시로스트,"
있습니다.,있니다.
개선에,개선에
"엽산,",","
유기농건조효모(엽,유기(
"1회,","1,"
및,
대한,대한
신장,신장
알레르기,기
성분을,성을
"어린이,","어이,"
흡수에,수에
비타민B12,비민B12
대사에,대사에
"닭고기,","고기,"
건강,
준수하시기,수하시기
대한,대한
수,수
"L-카르니틴,","L-니,"
●,●
유통기한이,유기한이
2%,2%
1정을,1정을
"스,","스,"
하,하
자세한,자한
에너지,에지
Hurum,Hurum
섭취를,를
:,:
캡슐이,이
SFUN,SFUN
"마시고,","마시고,"
락토바실루스,토스
및,
함량,
함량,
가공한,가공한
성인까지,성인지
알레르기,기
소비자상담실,소비자상
및,
기준치에,기에
도움을,도을
섭취량,
"우유,","우유,"
BMI,BMI
·,·
순도,도
선유로,선유로
1포(2g),1(2g)
·,·
하십시오.,하시오.
[비타민D],[비민D]
의해,의해
또는,는
음,
통해,해
:,:
제품과,제과
반드시,드시
않는,는
있습니다.,있니다.
60캡슐),60)
주의사항,주의사
소비자,소비자
0%,0%
허브,
1포,1
제품명,제
가산디지털2로,가지2로
금천구,천구
및,
60g,60g
의약품이,의이
비타민,비민
응고에,고에
"1캡슐(1,000mg)","1(1,000mg)"
수,수
함유,유
:,:
"1회,","1,"
·,·
상담하시기,상하시기
"300mg(43%),","300mg(43%),"
지방,지방
닿지,지
부보습에,부보에
영양,
개선에,개선에
제품은,제은
※,
서울시,서시
주의사항,주의사
시,시
C,C
제품,제
반품이,이
함유,유
12종,12
0g,0g
[소비자,[소비자
[나이아신]체내,[나이아신]내
중단하고,중단하고
32%,32%
바로,로
청주시,주시
능식품입니다.,식니다.
원,원
것.,것.
경,경
4.6mgα-TE,4.6mgα-TE
고객상담실로,고상로
6g,6g
판토텐산,토
수,수
및,
품질보증,보
:,:
지친,지
제품과,제과
감소,소
있습니다.,있니다.
전문의와,전문의와
다이어트,다이어트
[반품,[
반응,
본,
"1회,","1,"
방법,방
"글루콘산아연,","아연,"
건조한,한
E,E
"아황산류,","아,"
"비오틴,","비오,"
충청북도,도
-,-
간혹,
습기방지제,기방지제
등록번호(4652318),(4652318)
신고는,신고는
있습니다.,있니다.
3.3mg,3.3mg
발생,생
인체에,인에
않도록,도
락티스,스
제품은,제은
"2g(1%),","2g(1%),"
설명서를,서를
GMP,GMP
우천면,우천면
있습니다.,있니다.
Traceability,Traceability
"130mg,","130mg,"
정상적인,정상적인
건조한,한
섭,
/,/
:,:
"포도종자추출물,","도자,"
제품과,제과
있거나,있나
개선,개선
"3종,","3,"
"정제수,","정제수,"
고등어,고어
과민반응을,과민을
나타날,나
간,
늄호일(AL-foil),일(AL-foil)
금하십시오.,하시오.
시,시
·,·
오한진,오한진
전문가와,전문가와
및,
:,:
마포구,마구
61,61
경기도,경기도
혈액의,의
함께,
질병의,의
제품과,제과
1회,1
1일,1일
"구연산,","구연,"
550mg,550mg
치료를,를
건강,
교환체],교]
충북,
늘리자!,리자!
1577-2488,1577-2488
패밀리,리
"밀,",","
"마시고,","마시고,"
수,수
반품,
씨제이제일제당(주),제이제일제(주)
섭취,
흥덕구,구
비율임.,비.
"결정셀룰로스,","정로스,"
또는,는
"우유,","우유,"
:,:
사례,사
성분명,성
:,:
"올리고당,","리고,"
합,
[유통기한],[유기한]
1일,1일
사용된,사
월경,경
혈액의,의
350mg,350mg
"구연산나트륨,","구연나트,"
필요.,요.
침전물이,전이
노화로,화로
※,
광정로,정로
대한,대한
Zn,Zn
시,시
감소에,소에
제조시설에서,제시에서
줄,
시,시
영양성분기준치에,성기에
비타민E,비민E
수,수
당,
있음,있
나트륨,나트
지방,지방
스위스,스위스
곳과,과
(특허,(
3g,3g
·,·
있음,있
이상이,이상이
인이,인이
/,/
비타민엔젤스(주),비민스(주)
시,시
건조한,한
알,
[내포장재질],[내장재]
·,·
섭취하,하
구입처,구
30포,30
:,:
보증하는,보하는
·,·
및,
포장재질(내면),장재(내면)
수치는,수는
HARVEST,HARVEST
입력하시면,하시면
교환,교
유지,유지
│,
서울시,서시
"심장질환,","장,"
667%,667%
85kcal,85kcal
"밀,",","
분,
의약품이,의이
비타민,비민
:,:
또는,는
서늘한,서한
본,
알레르기,기
1정을,1정을
참조하십시오.,하시오.
성을,성을
및,
"오징어,","오어,"
45g[(500mg,45g[(500mg
"아니며,","아니,"
5130318,5130318
·,·
개선하여,개선하
세포를,를
섭취하십시오.,하시오.
이천시,이천시
30캡슐(24,30(24
제조하고,제하고
0mg,0mg
가급적,가적
종합비타민,비민
영양,
본사,사
세포를,를
"1회,","1,"
이상사례,이상사
도움을,도을
·,·
*본,*
·,·
및,
"글리세린,","리,"
미국산(OEM),미국(OEM)
시,시
경기도,경기도
※,
상담하시기,상하시기
곳에,에
"0g(0%),","0g(0%),"
3종,3
섭취량,
1일,1일
의해,의해
1회,1
혈중,중
특정,정
"필요,","요,"
고객기쁨센터,고기
총,
황색으로,으로
상담하시기,상하시기
"과일혼합분말,","과일,"
※,
X,X
3),3)
전,전
수,수
프로바이오틱스,로이오스
관리번호를,리를
서울특별시,서시
175kcal),175kcal)
1일,1일
·,·
1일,1일
후,
시,시
·,·
이용에,이에
단백질,단
오송읍,오
1일,1일
최대한,대한
판매원,원
섭취를,를
15,15
유통기한이,유기한이
"제조과정(작업자,","제과정(업자,"
사항은,사은
피하고,하고
서늘한,서한
씨제이,제이
원료,원
건강,
성장과,성장과
2층,2
줄,
"포함),","),"
금하십시오.,하시오.
및,
비율,비
형성에,성에
이,이
+,+
│,
Milk,Milk
1일,1일
"토마토,","토마토,"
체질이신,이신
혈액생성에,생성에
비타민E,비민E
복합,
:,:
의거,의
섭취량당,
칼슘과,과
건강한,한
원료나,원나
%영양성분,%성
Gut,Gut
"젤라틴,","라,"
신고는,신고는
비타민A,비민A
바로,로
시,시
MADE,MADE
도움을,도을
"토마토,","토마토,"
분은,은
제,제
제조,제
제품,제
시,시
임산부,부
브라질,라
1일,1일
1577-2488,1577-2488
송파구,구
발달에,에
교환,교
유해산소로부터,유해소로부
0g,0g
바코드,드
114%,114%
1캡슐,1
-,-
"(스페인산),","(스인),"
0mg,0mg
1일,1일
"(294%),","(294%),"
:,:
"0g(0%),","0g(0%),"
8,8
비타민D,비민D
사용한,사한
바랍니다.,니다.
락토바실러스,토스
"밀,",","
(스페,(스
기업으로,기업으로
보관하십시오.,보하시오.
:,:
:,:
고칼슘,고
2001736,2001736
섭취하십시오.,하시오.
20139182,20139182
섭취방법,방
·,·
질병의,의
"대두,","대,"
까지,지
상담하십시오.,상하시오.
"(100%),","(100%),"
수준,수
대소원면,대소원면
바랍니다.,니다.
17mg,17mg
복용,
본,
수,수
:,:
0%,0%
비타민C,비민C
※,
줄,
X,X
"밀,",","
주의사항,주의사
"새우,","우,"
구입시,구시
이상사례,이상사
있,있
출시,시
영양,
복,
함께,
섭취량,
바랍니다.,니다.
건강,
20일,20일
"0kcal,","0kcal,"
직장인,장인
밀도,도
부작용,부
"0g(0%),","0g(0%),"
대두.,대.
및,
가격,가
"중국산),","중국),"
피부가,부가
시,시
섭,
께,
0g,0g
섭취에,에
의거,의
성분이므로,성이로
0g,0g
"덱스트로스,","스트로스,"
후에는,에는
포장재에,장재에
살아가세요!,아가요!
+,+
어린이의,어이의
기능식품,기식
※,
비타민,비민
코엔자임,자
화물,화
"레늄,",","
준수하시기,수하시기
공정거래위원회,공정위원
세포와,와
섭취하,하
544839,544839
면역,면
있습니다.,있니다.
오창읍,오
EPA,EPA
보관,보
나타나는,나나는
:,:
"있음,","있,"
이상이,이상이
"엽산,",","
바우뫼로,우로
및,
함량,
227%,227%
반품및교환처,교
수,수
제조번호,제
한,한
4g씩,4g
필,
제품은,제은
씹어서,어서
"하시고,","하시고,"
적고,적고
"알류(가금류),","(가),"
기준치,기
[섭취,[
"잔탄검,",","
제품,제
CHEILJEDANG,CHEILJEDANG
예방,방
고시,고시
0.1%,0.1%
·,·
"비타민B1,","비민B1,"
치료를,를
8,8
※,
어두운,어
증상,상
698913,698913
(주)노바렉스/,(주)스/
:,:
에너지,에지
"(1,050mg)","(1,050mg)"
■,■
별도,도
수,수
1포당,1
제품에,제에
자세한,자한
2110,2110
"덱스트린),","스트),"
약,
필요,요
1일,1일
발생,생
실제캡슐사이즈,제사이
구입처,구
건강기능식품,기식
경과된,경과
서늘한,서한
4,4
곳이나,이나
제품과,제과
영양,
판매원,원
의거,의
1),1)
"지점,","지,"
충주,주
블루밍,
90정,90정
[비타민D],[비민D]
수,수
있습니다.,있니다.
설명서,서
본,
90g,90g
[보관,[보
항산화,화
"고등어,","고어,"
곳에,에
"포도과즙분말,","도과,"
(주)뉴트리원,(주)트리원
건조한,한
127-16,127-16
곳에,에
및,
마포구,마구
본,
식품의약품안전처,식의안전
섭취방법,방
"산),","),"
VitaminC,VitaminC
국번없이,국이
탄수화,수화
X,X
"paracasei,","paracasei,"
문의,문의
:,:
제품,제
원활에,원에
함께,
"게,","게,"
반품],]
전문제조원],전문제원]
교환장소],교장소]
1일,1일
원재료명을,원재을
정,정
"쇠고기,","고기,"
"0mg(0%),","0mg(0%),"
"의약품(당뇨치료제,","의(제,"
·,·
셀레늄,
제품은,제은
제조원,제원
보관하십시오.,보하시오.
코스맥스앤비티(주),스스비(주)
캡(PP),(PP)
0g,0g
유산균의,유의
1길,1
이상,이상
상담,상
"히알루론산,",","
의약품이,의이
문산읍,문
건강,
이상이,이상이
영양성분,성
및,
단백질,단
+,+
고시,고시
1일,1일
5031,5031
1577-8443,1577-8443
"닭고기,","고기,"
살균,
비타민,비민
전문,전문
물과,과
제조하고,제하고
바랍니다.,니다.
열량,
기한,기한
서늘한,서한
필,
E,E
참조,
2023.07.08,2023.07.08
는,는
"과일혼합분말,","과일,"
보관하십시오.,보하시오.
·,·
기능식품,기식
에너지,에지
단백질,단
·,·
열,
섭취하십시오.,하시오.
함,
등은,은
:,:
·,·
추정사례,정사
피하여,하
:,:
1일,1일
혈액생성에,생성에
"(0%),","(0%),"
R,R
R,R
곳,
비율임,비
지퍼를,지를
습기제거제(페트),기제제(트)
영양성분기준치,성기
포장재에,장재에
있음,있
정상적인,정상적인
알로에베라혼합분말,로에라
경우,경우
유지],유지]
수,수
"15곡곡류효소,","15소,"
33739,33739
대한,대한
4g,4g
세,
유통전문판매원,유전문원
등을,을
(주),(주)
"0g(0%),","0g(0%),"
즉시,시
"유,","유,"
1일,1일
나,나
필요,요
갱년기,년기
기능식품,기식
이용되는데,이는
GMP,GMP
5g,5g
수,수
도움을,도을
상담하시기,상하시기
필요,요
"비타민C,","비민C,"
7535020,7535020
X,X
의약품이,의이
"대두유,","대유,"
제조번호,제
"천연향료,","천연,"
증진,진
함유,유
3종혼합,3
반응이,이
제품은,제은
"닭고기,","고기,"
데,
"1g(2%),","1g(2%),"
폴리에틸렌(PE),리에(PE)
[유통기한],[유기한]
:,:
탄수화물,수화
교환처,교
섭취방법,방
나이아신,나이아신
3,3
()안의,()안의
※,
1회,1
유통기한이,유기한이
존재하는,재하는
약국,국
1일,1일
%영양성분,%성
제조번호,제
[섭취량,[
바,
준수하십시오.,수하시오.
이상사례,이상사
교환,교
"가공유지,","가공유지,"
유지],유지]
신고는,신고는
·,·
제,제
제조시설에서,제시에서
