original_text,decoded_text
"말토덱스트린,","말토덱스트린,"
:,:
카제인나,카제인나
"D-소비톨,","D-소비톨,"
구입처에서,구입처에서
1일,1일
천연향료,천연향료
닿지,닿지
"알류(가금류),","알류(가금류),"
하여,하여
/,/
1,1
1.2mg,1.2mg
폴리에틸렌(PE),폴리에틸렌(PE)
지,지
[MSM]관절,[MSM]관절
함께,함께
피로인산칼륨,피로인산칼륨
수,수
-,-
1일,1일
"땅콩,","땅콩,"
40mg,40mg
있음.,있음.
"구연산,","구연산,"
및,및
경우,경우
오송생명로,오송생명로
당류,당류
불순이나,불순이나
및,및
홍합,홍합
"1,050mg,","1,050mg,"
필요,필요
DL-사,DL-사
및,및
함량],함량]
질병의,질병의
비타민B12,비타민B12
"복,","복,"
함께,함께
본,본
주시기,주시기
또는,또는
것.,것.
포장,포장
하십시오.,하십시오.
보관하시고,보관하시고
"호두,","호두,"
유지],유지]
84정,84정
"호두,","호두,"
당,당
"메밀,","메밀,"
제품은,제품은
제조하고,제조하고
단백질,단백질
있는,있는
기준치,기준치
유통,유통
"비타민B2,","비타민B2,"
체내,체내
상품입니다.,상품입니다.
자세한,자세한
돼지고기,돼지고기
사용한,사용한
성분을,성분을
:,:
송생명로,송생명로
면역기능에,면역기능에
및,및
8,8
공정거래위원회,공정거래위원회
제품은,제품은
포장재에,포장재에
☎,☎
"아로니아추출물분말}],","아로니아추출물분말}],"
※,※
:,:
9,9
제조가공한,제조가공한
비타민B,비타민B
예방,예방
면역가능과,면역가능과
416호,416호
/,/
청주시,청주시
홍합,홍합
시,시
(수신자요금부담),(수신자요금부담)
위해,위해
/,/
제품과,제품과
"유당,","유당,"
중성지질,중성지질
보관해,보관해
로바이오틱스수,로바이오틱스수
금천구,금천구
"외국산(러시아,","외국산(러시아,"
소비자분쟁,소비자분쟁
[캡슐기제],[캡슐기제]
-,-
90정,90정
영양,영양
체질의,체질의
·,·
원료,원료
v,v
소재지,소재지
혈액생성에,혈액생성에
의,의
구입처,구입처
복운1길,복운1길
(5g),(5g)
섭취량,섭취량
진세노사이드,진세노사이드
께,께
대두,대두
[유통기한],[유통기한]
제품은,제품은
상사례,상사례
내포장재질,내포장재질
바랍니다.,바랍니다.
구연,구연
경우,경우
합,합
있는,있는
알류(,알류(
섭취를,섭취를
사항은,사항은
"0kcal,","0kcal,"
"농축분말,","농축분말,"
:,:
수,수
주십시오.,주십시오.
복합,복합
락토바실러스,락토바실러스
프리미엄,프리미엄
HDPE,HDPE
건강,건강
줄,줄
"홍화씨유,","홍화씨유,"
제품교환,제품교환
0%,0%
제품명,제품명
1포,1포
특이체질의,특이체질의
건강,건강
흡수에,흡수에
2.5㎍,2.5㎍
주의하시기,주의하시기
이,이
수,수
퓨어비타민C,퓨어비타민C
개봉,개봉
※,※
비타민,비타민
밀,밀
"밀납,","밀납,"
※,※
Charm,Charm
수,수
잣을,잣을
메타,메타
유통하,유통하
밀도,밀도
FOR,FOR
4.,4.
의사와,의사와
:,:
다른,다른
데,데
물과,물과
체내,체내
불안감,불안감
"자당,","자당,"
"있으므로,","있으므로,"
22길,22길
확인,확인
손이,손이
있거나,있거나
요.,요.
경기도,경기도
:,:
유통기한8자리,유통기한8자리
[내포장재질],[내포장재질]
※,※
대사에,대사에
2100929,2100929
체,체
시,시
8g,8g
"알로에전잎,","알로에전잎,"
또는,또는
관리번호를,관리번호를
D,D
수유부,수유부
분,분
X,X
[유통기한],[유통기한]
발생,발생
않도록,않도록
대한민국,대한민국
90g,90g
건강기능식품,건강기능식품
:,:
교환,교환
4g,4g
인체에,인체에
X,X
"메밀,","메밀,"
먹을,먹을
"5mg(100%),","5mg(100%),"
"우유,","우유,"
1일,1일
"알류(달갈),","알류(달갈),"
영양곡물발효,영양곡물발효
섭취하지,섭취하지
α-TE(218%),α-TE(218%)
서울특별시,서울특별시
60g,60g
"산),","산),"
입력하시면,입력하시면
·,·
후에는,후에는
자연적인,자연적인
보호하는데,보호하는데
1일,1일
방법,방법
품질에,품질에
섭취량,섭취량
억제를,억제를
질병이,질병이
생성에,생성에
:,:
"1회,","1회,"
섭취량,섭취량
어린이,어린이
"기구,","기구,"
건강,건강
0mg,0mg
"달걀,","달걀,"
Hurum,Hurum
질병치료나,질병치료나
"산화마그네슘,","산화마그네슘,"
[섭취량,[섭취량
30g,30g
폴리염화비닐,폴리염화비닐
섭취하십,섭취하십
로,로
기능을,기능을
·,·
항산화작용을,항산화작용을
"복숭아,","복숭아,"
X,X
:,:
섭취,섭취
GMP,GMP
전자,전자
체질인,체질인
섭취량,섭취량
[비타민D],[비타민D]
·,·
[보관,[보관
"나이아신,","나이아신,"
영양성분기준치에,영양성분기준치에
"비타민E,","비타민E,"
나트륨,나트륨
섭취방법],섭취방법]
충분한,충분한
·,·
L-글,L-글
"밀,","밀,"
충,충
탄수화물,탄수화물
공정거래위원회,공정거래위원회
/,/
캡슐),캡슐)
30회,30회
/,/
피부와,피부와
제품정보를,제품정보를
"과일채소혼합분말,","과일채소혼합분말,"
완벽한,완벽한
외포장,외포장
1g,1g
※,※
체질에,체질에
성분을,성분을
"Ius),","Ius),"
2101179,2101179
건강,건강
150㎍,150㎍
수,수
비타민B6,비타민B6
거나,거나
나,나
과민반응을,과민반응을
바랍니다.,바랍니다.
혈액의,혈액의
감소,감소
·,·
별도,별도
32%,32%
8,8
에너지,에너지
"혼합야채분말,","혼합야채분말,"
"0g(0%),","0g(0%),"
@,@
함께,함께
오메가-3,오메가-3
·,·
제조시설에서,제조시설에서
"필요,","필요,"
단백질,단백질
[프락토올리고당],[프락토올리고당]
확인,확인
912318,912318
환불해드립,환불해드립
[제조원],[제조원]
어린이의,어린이의
"1회,","1회,"
함량,함량
유통기한,유통기한
건강을,건강을
"필요,","필요,"
기능정보,기능정보
곧바로,곧바로
복용,복용
대추추출농축액,대추추출농축액
●,●
1일,1일
함께,함께
809325,809325
다공증발생,다공증발생
Rg1+Rb1+Rg3,Rg1+Rb1+Rg3
전라남도,전라남도
오송읍,오송읍
%,%
"항혈소판제,","항혈소판제,"
조하십시오.,조하십시오.
:,:
품목보고번호,품목보고번호
고시,고시
개선,개선
1일,1일
·,·
성상,성상
고객기쁨센터,고객기쁨센터
SKIN,SKIN
함께,함께
요.,요.
교환장소,교환장소
Wellife,Wellife
제품과,제품과
"고기,","고기,"
국민건강,국민건강
"정제수,","정제수,"
요구르트,요구르트
탄수화물과,탄수화물과
특이체질의,특이체질의
1일,1일
판토텐산,판토텐산
제조번호,제조번호
·,·
"우유,","우유,"
서늘한,서늘한
에,에
"%),","%),"
않는,않는
파인애플과즙분말(,파인애플과즙분말(
·,·
안,안
"포함),","포함),"
어린이,어린이
·,·
흡수되,흡수되
및,및
우유,우유
섭취하십시오.,섭취하십시오.
1일,1일
품질관리를,품질관리를
※,※
함량,함량
·,·
아연,아연
"땅콩오일,","땅콩오일,"
제품은,제품은
도산대로,도산대로
입력,입력
EPA,EPA
유아,유아
83%,83%
2012901,2012901
조개류,조개류
X,X
필요,필요
기준치,기준치
알레르기,알레르기
문의하여,문의하여
3일분,3일분
X,X
후,후
후에는,후에는
및,및
"2,000kcal","2,000kcal"
관하십시오.,관하십시오.
"기구,","기구,"
|,|
비타민B1,비타민B1
2g,2g
"1회,","1회,"
1일,1일
베지터블오메가3,베지터블오메가3
"대두,","대두,"
GMP,GMP
함께,함께
도움을,도움을
건강,건강
서늘한,서늘한
"이산화규소,","이산화규소,"
바이오,바이오
"알류(가금류),","알류(가금류),"
경우,경우
IL,IL
섞으세요.,섞으세요.
Traceability,Traceability
:,:
2022.07.27,2022.07.27
제품의,제품의
476839,476839
809124,809124
"비타민B2,","비타민B2,"
어린이,어린이
"헝가리,","헝가리,"
녹차추출물,녹차추출물
"1회,","1회,"
생성에,생성에
※,※
산화마그,산화마그
"밀,","밀,"
15kcal,15kcal
감소에,감소에
/,/
"폴리염화비닐(PVC),","폴리염화비닐(PVC),"
생길,생길
"조개류(굴,","조개류(굴,"
"밀크씨슬추출물,","밀크씨슬추출물,"
충청남도,충청남도
충분한,충분한
곳에,곳에
식품용,식품용
Minerals,Minerals
습니다.,습니다.
·,·
"L.reuteri,","L.reuteri,"
성분에,성분에
0mg,0mg
및,및
Tip.,Tip.
·,·
줄,줄
노출을,노출을
경우에는,경우에는
교환,교환
80,80
809240,809240
"닭고기,","닭고기,"
"체질,","체질,"
보관하,보관하
※,※
있습니다.,있습니다.
교환,교환
기준에,기준에
비타민C,비타민C
개선에,개선에
단백질,단백질
"제조라인,","제조라인,"
건조한,건조한
내용량,내용량
0%,0%
재질],재질]
제품은,제품은
"검,","검,"
www.tfood.go.kr에서,www.tfood.go.kr에서
개봉,개봉
곳에,곳에
에너지,에너지
보관하십시오.,보관하십시오.
1.5g,1.5g
포장,포장
및,및
"DL-사과산,","DL-사과산,"
전에,전에
제조업소,제조업소
과,과
변화에,변화에
"비오틴),","비오틴),"
상담하여,상담하여
전라북도,전라북도
"닭고기,","닭고기,"
130번길,130번길
"밀,","밀,"
수치는,수치는
줌,줌
"포함),","포함),"
완충비닐),완충비닐)
한,한
"확인하시고,","확인하시고,"
"메밀,","메밀,"
"코코아분말,","코코아분말,"
"coagulans),","coagulans),"
교환이,교환이
및,및
Premium,Premium
기능식품,기능식품
전에,전에
건조,건조
·,·
건강기능식품,건강기능식품
비율,비율
:,:
보관,보관
:,:
감소,감소
보호,보호
작용을,작용을
소비자분쟁,소비자분쟁
"게,","게,"
이용에,이용에
칼슘과,칼슘과
"gum,","gum,"
만해로,만해로
프로바이오틱스,프로바이오틱스
개선하여,개선하여
및,및
60,60
기준에,기준에
전,전
보호하는데,보호하는데
바랍니다.,바랍니다.
섭취방법],섭취방법]
·,·
주식회사,주식회사
알레르기,알레르기
형성하고,형성하고
EPA와,EPA와
:,:
2022.06.29,2022.06.29
연골건강에,연골건강에
"닦고기,","닦고기,"
:,:
면역기능,면역기능
Fertility,Fertility
국번,국번
+,+
세포를,세포를
Coenzyme,Coenzyme
보관하십시오.,보관하십시오.
청주시,청주시
섭취방법],섭취방법]
5자리,5자리
NutrioneLife,NutrioneLife
릴,릴
보관하십시오.,보관하십시오.
Lactobacillus,Lactobacillus
함유유지,함유유지
함께,함께
습기가,습기가
직사광선과,직사광선과
"탄수화물,","탄수화물,"
"호두,","호두,"
"토마토,","토마토,"
0mg,0mg
기능정보,기능정보
국번없이,국번없이
8,8
"글리세린,","글리세린,"
시,시
비타민,비타민
집중,집중
수,수
유통전문판매원,유통전문판매원
Premium,Premium
"포함),","포함),"
사용한,사용한
경기도,경기도
/,/
수치는,수치는
돕는,돕는
열량,열량
수,수
판매가격,판매가격
씹어서,씹어서
철의,철의
"종베리혼합분말,","종베리혼합분말,"
-,-
까지,까지
고객상담실로,고객상담실로
없이,없이
흥덕구,흥덕구
표시일까지,표시일까지
함유,함유
루테인,루테인
수,수
·,·
1포,1포
섭취방법,섭취방법
감소,감소
:,:
수,수
의약품이,의약품이
"필요,","필요,"
에,에
함량],함량]
드시면,드시면
카복시메틸셀,카복시메틸셀
향료,향료
받지,받지
는,는
고시,고시
경기도,경기도
건강,건강
는,는
성장과,성장과
춘천시,춘천시
물과,물과
"0g(0%),","0g(0%),"
CHEILJEDANG,CHEILJEDANG
테인,테인
번호,번호
서울시,서울시
까지,까지
[내포장재질],[내포장재질]
·,·
판매원,판매원
제품은,제품은
바랍니,바랍니
섭취방법,섭취방법
60캡슐(60g),60캡슐(60g)
곳에,곳에
"합성향료)],","합성향료)],"
제조번호,제조번호
1일,1일
[유통기한],[유통기한]
0%,0%
제품,제품
밀봉하여,밀봉하여
1회,1회
/,/
22.5mg,22.5mg
"고등어,","고등어,"
assured,assured
정상적인,정상적인
·,·
면역기능에,면역기능에
전문가와,전문가와
"합형)],","합형)],"
본,본
[유통기한],[유통기한]
"농축액,","농축액,"
"전지분유,","전지분유,"
"효소처리스테비아,","효소처리스테비아,"
:,:
보관하십시오.,보관하십시오.
"새우,","새우,"
충북,충북
및,및
:,:
"토마토,","토마토,"
바로,바로
함께,함께
[포장재질],[포장재질]
주의사항,주의사항
형성에,형성에
2023.05.13,2023.05.13
시,시
제품과,제품과
영양성분,영양성분
"스리톨,","스리톨,"
서늘한,서늘한
4.25mg,4.25mg
제천시,제천시
개인의,개인의
:,:
유지],유지]
옥천군,옥천군
사용한,사용한
및,및
십시오.,십시오.
의약품이,의약품이
3.,3.
0kcal,0kcal
물과,물과
과민반응을,과민반응을
0%,0%
것이,것이
분쟁해결기준에,분쟁해결기준에
이상사례,이상사례
도움을,도움을
원재료,원재료
질병의,질병의
영양,영양
리튠,리튠
섬의,섬의
섭취방법,섭취방법
"돼지고기,","돼지고기,"
Traceability,Traceability
"알레르기체질,","알레르기체질,"
"0g(0%),","0g(0%),"
0.5g,0.5g
본,본
개인,개인
보관하십시오.,보관하십시오.
체내,체내
황반,황반
나트륨,나트륨
"DL-사과산,","DL-사과산,"
점막을,점막을
적고,적고
제품은,제품은
후에는,후에는
섭취하십시오.,섭취하십시오.
(Lactobacillus,(Lactobacillus
중,중
필요,필요
비타민E,비타민E
이(주),이(주)
정상적인,정상적인
발생,발생
%영양성분기준치,%영양성분기준치
제품은,제품은
"필요,","필요,"
:,:
이상반응이,이상반응이
하지,하지
취급,취급
억제하여,억제하여
"스(L.rhamnosus),","스(L.rhamnosus),"
또는,또는
복용,복용
따라,따라
열,열
"밀납,","밀납,"
809608,809608
제품은,제품은
"2%,","2%,"
X,X
어린이가,어린이가
제품은,제품은
RG2001,RG2001
+,+
혈증이,혈증이
인이,인이
보관하십시오.,보관하십시오.
면역기능에,면역기능에
(CHOI'S),(CHOI'S)
확인,확인
알루미늄,알루미늄
길,길
섭취,섭취
곳에,곳에
(1캡슐당,(1캡슐당
[몰리,[몰리
위한,위한
또는,또는
작용을,작용을
바랍,바랍
21001,21001
경우에는,경우에는
다습한,다습한
시원하다,시원하다
나,나
부정,부정
"오틴,","오틴,"
보장,보장
난소화성말토덱,난소화성말토덱
"태국산),","태국산),"
1~2포를,1~2포를
비피도박테리움,비피도박테리움
·,·
및,및
하십시오.,하십시오.
수,수
곳과,곳과
DHA,DHA
당,당
※,※
0%,0%
개인에,개인에
간,간
Premium,Premium
섭취,섭취
열량에,열량에
※,※
문의하시기,문의하시기
"1회,","1회,"
위한,위한
"15mg(125%),","15mg(125%),"
질병의,질병의
2정을,2정을
700㎍,700㎍
11001-3호,11001-3호
:,:
유통기한을,유통기한을
"우유,","우유,"
오메가3,오메가3
완충비닐),완충비닐)
0g(0,0g(0
반,반
줌,줌
관련한,관련한
홍미삼,홍미삼
및,및
유통기한,유통기한
이용에,이용에
"[비타민B2,","[비타민B2,"
본,본
영양,영양
보관하십시오.,보관하십시오.
분량,분량
"토마토,","토마토,"
있거나,있거나
